DATE,SYM_ROOT,symbol,CPrc,OPrc,price_low_m,price_high_m,avg_price_m,total_vol_m,ivol_t,bs_ratio_vol,var_ratio3
2024-04-04,TSLA,TSLA,171.11,170,164.77,177.19,172.55108782,119351640,1.3232689E-8,0.0097703766,0.1107044203
2024-04-05,TSLA,TSLA,164.9,168.91,160.51,170.86,166.17380387,133327307,2.9029051E-8,0.1104686061,0.5756578941
2024-04-08,TSLA,TSLA,172.98,169.29,162,174.5,172.63534065,98906415,2.5231817E-8,0.05509878,0.2954464867
2024-04-09,TSLA,TSLA,176.88,172.98,171.92,179.23,175.95161313,99406413,2.4174672E-8,0.029436222,0.1124838797
2024-04-10,TSLA,TSLA,171.76,173.01,165.03,176.88,171.87821682,79364684,1.7332675E-8,0.1127743404,0.1196715936
2024-04-11,TSLA,TSLA,174.6,172.47,168.51,175.92,171.92124372,91078171,2.8917461E-8,0.0412352376,0.4397289162
2024-04-12,TSLA,TSLA,171.05,172.39,170.3,175.985,171.86285553,60875948,1.2939959E-8,0.0829870302,0.2595715153
2024-04-15,TSLA,TSLA,161.48,170.26,161.38,174.3202,164.77140574,93806052,3.1793517E-8,0.1223753317,0.0279621977
2024-04-16,TSLA,TSLA,157.11,156.89,153.74,161.48,156.26558006,91444542,5.554939E-8,0.0384507563,0.072212121
2024-04-17,TSLA,TSLA,155.45,157.62,153.56,172.68,155.76104381,79092552,4.066653E-8,0.0519475433,0.1699768352
2024-04-18,TSLA,TSLA,149.93,151.29,148.7,155.45,150.54774549,89775281,1.7316479E-8,0.0933925186,0.3203935243
2024-04-19,TSLA,TSLA,147.05,149,146.22,165.9,148.84738309,81177361,5.838757E-8,0.0132125082,0.1724565231
2024-04-22,TSLA,TSLA,142.05,140.6,138.8,162.7977,141.49058925,100613141,1.0021187E-7,0.0115622359,0.3089151721
2024-04-23,TSLA,TSLA,144.68,143.22,140.51,164.9,144.84476777,93137609,5.2484286E-8,0.0107664718,0.1615792242
2024-04-24,TSLA,TSLA,162.13,163,142.43,179.1564,162.00905074,170470983,7.8850613E-8,0.0747671989,0.1278100349
2024-04-25,TSLA,TSLA,170.18,159,147.05,194.77,165.54496322,119644055,1.1023103E-7,0.0261080254,0.0920608398
2024-04-26,TSLA,TSLA,168.29,168.85,166.37,172.12,169.26077966,104090365,1.7910939E-8,0.0483995586,0.3144174981
2024-04-29,TSLA,TSLA,194.05,188.35,170.36,198.87,191.74023105,222050247,6.0596986E-8,0.0155309798,0.0382639876
2024-04-30,TSLA,TSLA,183.28,186.99,182.8401,190.96,185.82919873,119682669,3.5275274E-8,0.0877966624,0.2162320604
2024-05-01,TSLA,TSLA,179.99,181.98,157.11,185.86,181.58430873,88358871,1.5657127E-7,0.0424368628,0.3526560773
2024-05-02,TSLA,TSLA,180.01,182.8,163.38,187.45,179.54455115,86064406,1.0292556E-7,0.0706217216,0.1577608101
2024-05-03,TSLA,TSLA,181.19,182,156.55,190.09,181.02035461,71979140,8.3385115E-8,0.0152192847,0.0878487881
2024-05-06,TSLA,TSLA,184.76,183.96,168.29,187.56,184.38976769,82088225,3.3761609E-8,0.0312505937,0.0919137836
2024-05-07,TSLA,TSLA,177.81,182.51,148.6602,183.26,179.25349004,71371258,8.2607099E-8,0.1124160103,0.1761344031
2024-05-08,TSLA,TSLA,174.72,171.5,170.15,176.06,173.92405563,74341459,1.7895861E-8,0.0311474304,0.0756071885
2024-05-09,TSLA,TSLA,171.97,175,171.37,175.62,173.05821467,62645151,7.1612899E-9,0.0020085198,0.0913344058
2024-05-10,TSLA,TSLA,168.47,173.05,167.68,185.7319,169.3144719,71058422,4.5549348E-8,0.1011427819,0.4535084884
2024-05-13,TSLA,TSLA,171.89,170,155.62,176.88,172.64684116,64945159,3.8593735E-8,0.0467107663,0.0705149438
2024-05-14,TSLA,TSLA,177.55,174.57,174.07,180.13,177.03649924,83557952,1.0180433E-8,0.035898268,0.3469830283
2024-05-15,TSLA,TSLA,173.99,179.9,173.11,180.88,174.5913693,75826276,4.6718795E-8,0.0641137709,0.8500279419
2024-05-16,TSLA,TSLA,174.84,174.18,171.43,175.79,174.3203762,56696269,8.2747259E-9,0.0459646936,0.3879585102
2024-05-17,TSLA,TSLA,177.46,173.8,170.18,179.63,176.93361033,75322044,1.4797181E-8,0.0481872475,0.3583982491
2024-05-20,TSLA,TSLA,174.95,177.56,150,177.754,174.72700808,59795786,1.3133362E-7,0.0769879254,0.4649988922
2024-05-21,TSLA,TSLA,186.6,175.47,172.97,186.88,181.41048995,111004037,3.3699043E-8,0.091432575,0.5647077189
2024-05-22,TSLA,TSLA,180.11,182.77,174.5293,183.8199,180.76029834,81962546,1.8577173E-8,0.1162278725,0.3945576623
2024-05-23,TSLA,TSLA,173.74,181.83,173.26,181.9,176.19687974,68327577,4.1753467E-8,0.0830938327,0.0648815723
2024-05-24,TSLA,TSLA,179.24,174.88,173.72,184.76,178.07585523,63430811,1.8599456E-8,0.0655368898,0.053396615
2024-05-28,TSLA,TSLA,176.75,176.27,172.5139,178.25,175.71088735,57395188,3.7658981E-8,0.0832101246,0.1947707482
2024-05-29,TSLA,TSLA,176.19,174.16,173.93,179.49,176.10410745,52895691,1.5437709E-8,0.0558481901,0.4141168198
2024-05-30,TSLA,TSLA,178.79,178.56,175.38,182.67,178.68906379,74852509,1.6038709E-8,0.0023103388,0.059680092
2024-05-31,TSLA,TSLA,178.08,178.4,170.28,180.3299,176.47163332,61797966,2.2255746E-8,0.0776584988,0.2171708147
2024-06-03,TSLA,TSLA,176.29,178.08,168.09,182.639,178.53979924,66584502,2.8432502E-8,0.0021772241,0.0013360803
2024-06-04,TSLA,TSLA,174.77,174.81,174,178.4,175.62718336,57165012,1.9077719E-8,0.0548210997,0.3043794406
2024-06-05,TSLA,TSLA,175,175.3,172.13,185.415,174.38947307,55159272,2.2258019E-8,0.072673298,0.4048833509
2024-06-06,TSLA,TSLA,177.94,174.44,168.47,179.73,175.86103488,68066061,1.743348E-8,0.0370218908,0.1183847084
2024-06-07,TSLA,TSLA,177.48,176.18,174.6,179.35,177.6956947,53453328,1.7800885E-8,0.0110930696,0.2828776965
2024-06-10,TSLA,TSLA,173.79,175.98,168.38,178.57,175.61051241,48757675,1.7820857E-8,0.0983602731,0.3567350182
2024-06-11,TSLA,TSLA,170.66,173.89,167.41,178.8653,169.3411252,62644161,2.7188431E-8,0.1048996661,0.3633630876
2024-06-12,TSLA,TSLA,177.29,171.15,169.8,180.68,177.07682972,86476026,3.3025702E-8,0.0649973112,0.129516113
2024-06-13,TSLA,TSLA,182.47,188.11,177.2835,191.08,185.31416797,105153583,3.4208678E-8,0.0192810839,0.4563271388
2024-06-14,TSLA,TSLA,178.01,185.78,173.99,186.01,179.54570979,77137471,2.3790687E-8,0.0866567623,0.3000510234
2024-06-17,TSLA,TSLA,187.44,177.9,168.77,188.81,185.1523807,106689517,4.8544079E-8,0.0813115149,0.3318715065
2024-06-18,TSLA,TSLA,184.86,186.43,173.79,187.44,184.12563567,65848630,4.0903589E-8,0.0827410072,0.0411952023
2024-06-20,TSLA,TSLA,181.57,184.68,178.562,185.21,182.16932853,52710073,1.5136408E-8,0.0946098698,0.1273736936
2024-06-21,TSLA,TSLA,183.01,182.13,169.4838,183.95,182.30632291,56220680,3.4057279E-8,0.1351817113,0.2718417639
2024-06-24,TSLA,TSLA,182.58,184.89,182.55,191.71,184.98615344,59448321,1.8767177E-8,0.0171949977,0.1253641486
2024-06-25,TSLA,TSLA,187.35,184.05,182,187.98,185.8271245,60099937,1.6690628E-8,0.0231673873,0.2053205292
2024-06-26,TSLA,TSLA,196.37,186.6,178.5291,197.76,193.75408289,92787750,2.9212121E-8,0.0917507562,0.0984478717
2024-06-27,TSLA,TSLA,197.42,195.19,194,202.5067,196.09250954,70057045,2.0548375E-8,0.0100786451,0.1148542617
2024-06-28,TSLA,TSLA,197.88,199.64,195.26,203.2,199.71398573,89846646,1.7017111E-8,0.0186620875,0.1513329906
2024-07-01,TSLA,TSLA,209.86,201,186.93,213.7,209.1747643,131662440,5.0149588E-8,0.0710578422,0.1941124874
2024-07-02,TSLA,TSLA,231.26,218.8,204.73,231.31,227.07121589,187994991,4.5882706E-8,0.0168498852,0.0678573902
2024-07-03,TSLA,TSLA,246.39,234.55,234.23,248.35,242.64373183,151684050,5.0847397E-6,0.0584791437,0.336491284
2024-07-05,TSLA,TSLA,251.52,250,242.46,252.37,247.88820672,144333586,4.4117223E-8,0.0247935224,0.1397696851
2024-07-08,TSLA,TSLA,252.94,247.65,240.9897,259.44,252.93653943,152102275,2.6693189E-8,0.040157063,0.1140322949
2024-07-09,TSLA,TSLA,262.33,251,250.3,265.62,259.97699286,156377399,1.6820441E-8,0.0521580306,0.1262491069
2024-07-10,TSLA,TSLA,263.26,262.75,254.83,267.59,263.12996564,123453249,2.8154224E-8,0.042074041,0.2060353078
2024-07-11,TSLA,TSLA,241.03,263.26,239.64,282.83,253.6775551,211139335,8.7226833E-8,0.0672346768,0.0916362614
2024-07-12,TSLA,TSLA,248.23,235.6,233.08,261.94,247.10059576,148346522,5.2393874E-8,0.0311650594,0.0032120047
2024-07-15,TSLA,TSLA,252.64,255.8,242.72,265.6,259.92009518,137354917,7.8162855E-8,0.0067666671,0.0147904641
2024-07-16,TSLA,TSLA,256.56,255.23,245.8001,262.7281,252.68908399,122928180,2.1922077E-8,0.0497053991,0.0361413459
2024-07-17,TSLA,TSLA,248.5,252.88,244.798,263.26,250.91899003,111263632,6.904195E-8,0.0329578475,0.0269755461
2024-07-18,TSLA,TSLA,249.23,251.09,247.19,257.14,252.48812844,105289608,2.0917126E-8,0.0113075568,0.0082918566
2024-07-19,TSLA,TSLA,239.2,248,236.83,264.22,241.58988045,84243265,2.3554396E-7,0.0549296913,0.074269797
2024-07-22,TSLA,TSLA,251.51,244.3,241.03,253.22,249.27454532,96903533,1.7570919E-8,0.0419369677,0.0383741876
2024-07-23,TSLA,TSLA,246.38,253.36,237.99,255.76,248.86959751,88240565,3.6876353E-8,0.0640063816,0.0921970449
2024-07-24,TSLA,TSLA,215.99,225.04,213.81,246.38,219.05219674,156963254,3.8960833E-8,0.0010830137,0.0288307143
2024-07-25,TSLA,TSLA,220.25,216.72,216.17,226,222.54885065,94221225,3.235201E-8,0.0505502134,0.1343163964
2024-07-26,TSLA,TSLA,219.8,221.19,215.33,222.28,219.21076696,89932235,2.4620716E-8,0.0466737391,0.1358457712
2024-07-29,TSLA,TSLA,232.1,225,197.88,252.45,230.76392443,125142921,7.9394289E-8,0.0375220764,0.103539637
2024-07-30,TSLA,TSLA,222.62,232.1,179.99,232.78,225.76172887,96731635,1.1396717E-7,0.0498155126,0.0316886388
2024-07-31,TSLA,TSLA,232.07,227.89,225.01,249.23,231.48781518,62848125,3.2092025E-8,0.0122830173,0.0317368168
2024-08-01,TSLA,TSLA,216.86,227.53,214.33,248.97,222.4404002,79675571,5.1666508E-8,0.0926464885,0.1207569339
2024-08-02,TSLA,TSLA,207.67,214.95,205.4848,232.33,209.80979369,76913840,5.1379556E-8,0.0635881744,0.1785319391
2024-08-05,TSLA,TSLA,198.88,184.96,182,213.74,197.4597526,88515207,2.3971209E-7,0.0046995247,0.0063066578
2024-08-06,TSLA,TSLA,200.64,200.72,182,203.68,198.30144751,69832038,5.3281732E-8,0.0124009124,0.0400342467
2024-08-07,TSLA,TSLA,191.76,200.75,191.48,203.49,197.2008043,66085757,3.9840046E-8,0.037947083,0.0499237614
2024-08-08,TSLA,TSLA,198.84,195.92,185.22,222.0729,197.52881444,60997474,6.246861E-8,0.040737073,0.0263417874
2024-08-09,TSLA,TSLA,200,196.86,195.11,209.86,198.14166569,55757299,1.99891E-8,0.0066106891,0.02967071
2024-08-12,TSLA,TSLA,197.49,198.76,194.67,221.735,197.00240135,58293128,5.5073868E-8,0.0206713641,0.2547166162
2024-08-13,TSLA,TSLA,207.83,198.35,197.0402,222.62,205.09182432,73444898,3.5187953E-8,0.0618242295,0.8322508838
2024-08-14,TSLA,TSLA,201.38,207.39,192.895,208.46,201.74957679,66626247,1.9922348E-8,0.0860370404,0.1290438515
2024-08-15,TSLA,TSLA,214.14,205.16,198.84,216.86,213.2819921,86217822,3.8624146E-8,0.049344751,0.3671946011
2024-08-16,TSLA,TSLA,216.12,210.92,207.83,219.8,216.36579234,87462374,4.2370115E-8,0.1157051692,0.2214960304
2024-08-19,TSLA,TSLA,222.72,217.1,197.49,251.51,220.09142323,73808284,1.1088914E-7,0.0037257219,0.182363237
2024-08-20,TSLA,TSLA,221.1,225,195.92,228.22,222.55974294,69752996,8.0356955E-8,0.0351040976,0.3029196368
2024-08-21,TSLA,TSLA,223.27,222.67,218.86,226,221.76535559,67922427,1.8368512E-8,0.071638163,0.1751976091
2024-08-22,TSLA,TSLA,210.66,223.81,210.32,225.3509,217.17315674,74360809,4.5110238E-8,0.0832337119,0.4199029853
2024-08-23,TSLA,TSLA,220.32,214.61,214.2001,225,218.39896699,78124772,2.3143094E-8,0.0175786924,0.2236885962
2024-08-26,TSLA,TSLA,213.21,218.67,211,222.59,213.70755097,57098119,2.114946E-8,0.0734382958,0.0195221049
2024-08-27,TSLA,TSLA,209.21,213.22,206.94,224.45,209.84778195,59333336,4.1287613E-8,0.0904955735,0.5540949852
2024-08-28,TSLA,TSLA,205.75,209.78,202.59,211.88,205.89305573,62066086,2.638604E-8,0.1197239096,0.2502212385
2024-08-29,TSLA,TSLA,206.28,209.99,201.09,217.0575,210.60019549,59296070,3.2172531E-8,0.0055537094,0.191901446
2024-08-30,TSLA,TSLA,214.11,208.63,207.03,219.58,210.1518597,60412159,2.5823905E-8,0.0187619196,0.2830854287
2024-09-03,TSLA,TSLA,210.6,215.17,198.76,219.91,214.46983775,72984351,6.3096017E-8,0.0302359284,0.4178139796
2024-09-04,TSLA,TSLA,219.41,210.62,210.56,222.57,218.91594063,78303517,2.5849792E-8,0.0331078049,0.0812225894
2024-09-05,TSLA,TSLA,230.17,223.33,198.386,235,229.72740191,113362399,7.3448887E-8,0.0305276698,0.2630082225
2024-09-06,TSLA,TSLA,210.73,232.6,210.308,233.6,218.54740622,104746713,2.8347021E-8,0.0966724391,0.1210941215
2024-09-09,TSLA,TSLA,216.27,216.1,213.66,219.88,216.72870971,63804982,3.9014123E-8,0.0349163375,0.1105465745
2024-09-10,TSLA,TSLA,226.17,220,218.6,226.41,222.83819017,75454742,3.0620358E-8,0.029917128,0.0588734289
2024-09-11,TSLA,TSLA,228.13,224.34,201.38,228.47,221.99599027,79494273,5.8551067E-8,0.0048876198,0.2133769618
2024-09-12,TSLA,TSLA,229.81,224.71,198.88,231.45,228.85477514,69591670,1.0061519E-7,0.0249340445,0.3318063084
2024-09-13,TSLA,TSLA,230.29,227.92,226.31,232.67,229.63366309,57580157,2.1590498E-8,0.0093426683,0.2135664734
2024-09-16,TSLA,TSLA,226.78,229.25,197.4704,229.97,227.34144602,52094333,8.0958534E-8,0.0152152344,0.2184024209
2024-09-17,TSLA,TSLA,227.87,229.59,222.8028,234.58,230.60642158,63531723,2.5181625E-8,0.0257807605,0.1794684537
2024-09-18,TSLA,TSLA,227.2,230,205.9305,235.68,229.95573223,75301459,8.6839289E-8,0.000960754,0.0786907939
2024-09-19,TSLA,TSLA,243.92,234.07,213.21,244.25,240.59539333,97986952,7.4686577E-8,0.0765625265,0.0373526618
2024-09-20,TSLA,TSLA,238.25,241.49,216.3681,244.29,239.09110932,92466535,4.5311802E-8,0.0554693855,0.4565403029
2024-09-23,TSLA,TSLA,250,242.63,238.25,250.01,248.08439672,80846296,2.9489052E-8,0.0652611142,0.1315037771
2024-09-24,TSLA,TSLA,254.27,254.01,249.0501,257.19,253.16211275,81867999,1.9545798E-8,0.027735501,0.251757379
2024-09-25,TSLA,TSLA,257.02,252.65,249.23,257.05,255.30711925,61033687,1.388559E-8,0.021164146,0.2616626771
2024-09-26,TSLA,TSLA,254.22,260.5,251.53,261.75,255.72656162,61500243,2.6612428E-8,0.0401649583,0.2789049953
2024-09-27,TSLA,TSLA,260.46,257.32,239.0261,260.6999,257.93231625,66803387,3.0824961E-8,0.017185078,0.0053822637
2024-09-30,TSLA,TSLA,261.63,259,248.0554,264.87,259.89434979,76084567,2.9282168E-8,0.0044538729,0.2472474496
2024-10-01,TSLA,TSLA,258.02,262.66,238.25,263.98,254.55837031,84460905,4.37381E-8,0.0309253354,0.2800276361
2024-10-02,TSLA,TSLA,249.02,247.78,241.48,251.1596,246.95764093,85416054,2.9227773E-8,0.0346547514,0.4171922374
2024-10-03,TSLA,TSLA,240.66,244.5,237.81,252.5299,243.18903065,77660535,2.5668499E-8,0.0644415729,0.3369103913
2024-10-04,TSLA,TSLA,250.08,246.62,244.56,252.51,248.18716279,81254425,1.9611677E-8,0.0158711772,0.0494831758
2024-10-07,TSLA,TSLA,240.83,248.97,240.7,255.3789,244.42857305,62444906,3.0266991E-8,0.0596386855,0.0663083625
2024-10-08,TSLA,TSLA,244.5,243.66,240.56,248.7801,244.10841634,52064890,1.7922523E-8,0.0183572209,0.2245830828
2024-10-09,TSLA,TSLA,241.05,243.77,239.51,253.3528,243.73397382,63750633,2.1576679E-8,0.0331441808,0.2152478453
2024-10-10,TSLA,TSLA,238.77,241.81,232.34,243.87,238.75969444,79147792,2.4770262E-8,0.0468225296,0.4711076377
2024-10-11,TSLA,TSLA,217.8,219.86,214.37,244.1672,219.35871716,125560537,4.6562614E-8,0.0104580967,0.2451970207
2024-10-14,TSLA,TSLA,219.16,220.16,213.74,249.02,218.44253147,81625197,5.8685448E-8,0.0719825081,0.1405458311
2024-10-15,TSLA,TSLA,219.57,220,217.12,227.27,220.33620277,59386020,3.1251731E-8,0.0237898856,0.0525169871
